schema,table,column,data_type,classification,is_pk,fk_references
people,v_paid_queue_summary,failure_reason,text,DATA,,
people,v_paid_queue_summary,total_priority,bigint,DATA,,
people,v_paid_queue_summary,urls_queued,bigint,DATA,,
people,v_slot_coverage,address_state,text,OPERATIONAL,,
people,v_slot_coverage,companies,bigint,DATA,,
people,v_slot_coverage,fill_rate_pct,numeric,DATA,,
people,v_slot_coverage,filled_slots,bigint,DATA,,
people,v_slot_coverage,total_slots,bigint,DATA,,
people,v_slot_tenure_summary,company_unique_id,text,CTB_PATH,,
people,v_slot_tenure_summary,confidence_score,numeric,DATA,,
people,v_slot_tenure_summary,displaced_by_person_id,text,DATA,,
people,v_slot_tenure_summary,displacement_reason,text,DATA,,
people,v_slot_tenure_summary,event_timestamp,timestamp with time zone,DATA,,
people,v_slot_tenure_summary,event_type,text,DATA,,
people,v_slot_tenure_summary,original_filled_at,timestamp with time zone,DATA,,
people,v_slot_tenure_summary,person_unique_id,text,DATA,,
people,v_slot_tenure_summary,slot_type,text,DATA,,
people,v_slot_tenure_summary,source_system,text,DATA,,
people,v_slot_tenure_summary,tenure_days,integer,DATA,,
people,v_staging_summary,avg_confidence,numeric,DATA,,
people,v_staging_summary,count,bigint,DATA,,
people,v_staging_summary,mapped_slot_type,character varying,DATA,,
people,v_staging_summary,status,character varying,OPERATIONAL,,
people,vw_profile_monitoring,assignment_status,text,OPERATIONAL,,
people,vw_profile_monitoring,contact_id,bigint,DATA,,
people,vw_profile_monitoring,email,text,DATA,,
people,vw_profile_monitoring,email_checked_at,timestamp with time zone,DATA,,
people,vw_profile_monitoring,email_status,text,OPERATIONAL,,
people,vw_profile_monitoring,email_verification_status,text,OPERATIONAL,,
people,vw_profile_monitoring,full_name,text,DATA,,
people,vw_profile_monitoring,last_profile_checked_at,timestamp with time zone,DATA,,
people,vw_profile_monitoring,profile_source_url,text,DATA,,
people,vw_profile_monitoring,profile_status,text,OPERATIONAL,,
people,vw_profile_staleness,contact_id,bigint,DATA,,
people,vw_profile_staleness,email,text,DATA,,
people,vw_profile_staleness,email_source_url,text,DATA,,
people,vw_profile_staleness,email_status,text,OPERATIONAL,,
people,vw_profile_staleness,full_name,text,DATA,,
people,vw_profile_staleness,profile_source_url,text,DATA,,
people,vw_profile_staleness,profile_status,text,OPERATIONAL,,
public,agent_routing_log,agent_name,character varying,DATA,,
public,agent_routing_log,assigned_at,timestamp without time zone,DATA,,
public,agent_routing_log,completed_at,timestamp without time zone,DATA,,
public,agent_routing_log,cost_credits,numeric,DATA,,
public,agent_routing_log,created_at,timestamp without time zone,AUDIT,,
public,agent_routing_log,data_quality_score,integer,DATA,,
public,agent_routing_log,error_message,text,DATA,,
public,agent_routing_log,garage_bay,character varying,DATA,,
public,agent_routing_log,garage_run_id,integer,FK,,public.garage_runs(run_id)
public,agent_routing_log,record_id,character varying,DATA,,
public,agent_routing_log,record_type,character varying,DATA,,
public,agent_routing_log,routed_at,timestamp without time zone,DATA,,
public,agent_routing_log,routing_id,integer,PK,PK,
public,agent_routing_log,routing_reason,text,DATA,,
public,agent_routing_log,status,character varying,OPERATIONAL,,
public,agent_routing_log,updated_at,timestamp without time zone,AUDIT,,
public,due_email_recheck_30d,contact_id,bigint,DATA,,
public,due_email_recheck_30d,email,text,DATA,,
public,garage_runs,bay_a_count,integer,DATA,,
public,garage_runs,bay_b_count,integer,DATA,,
public,garage_runs,chronic_bad_count,integer,DATA,,
public,garage_runs,created_at,timestamp without time zone,AUDIT,,
public,garage_runs,promoted_count,integer,DATA,,
public,garage_runs,record_type,character varying,DATA,,
public,garage_runs,run_completed_at,timestamp without time zone,DATA,,
public,garage_runs,run_id,integer,PK,PK,
public,garage_runs,run_mode,character varying,DATA,,
public,garage_runs,run_started_at,timestamp without time zone,DATA,,
public,garage_runs,run_status,character varying,OPERATIONAL,,
public,garage_runs,snapshot_version,character varying,DATA,,
public,garage_runs,total_records_processed,integer,DATA,,
public,garage_runs,updated_at,timestamp without time zone,AUDIT,,
public,migration_log,details,text,DATA,,
public,migration_log,executed_at,timestamp without time zone,DATA,,
public,migration_log,id,integer,PK,PK,
public,migration_log,migration_name,character varying,DATA,,
public,migration_log,status,character varying,OPERATIONAL,,
public,migration_log,step,character varying,DATA,,
public,next_company_urls_30d,company_id,bigint,DATA,,
public,next_company_urls_30d,website_url,text,DATA,,
public,next_profile_urls_30d,contact_id,bigint,DATA,,
public,next_profile_urls_30d,email,text,DATA,,
public,shq_validation_log,executed_at,timestamp with time zone,DATA,,
public,shq_validation_log,executed_by,text,DATA,,
public,shq_validation_log,failed_records,integer,DATA,,
public,shq_validation_log,notes,text,DATA,,
public,shq_validation_log,passed_records,integer,DATA,,
public,shq_validation_log,source_table,text,DATA,,
public,shq_validation_log,target_table,text,DATA,,
public,shq_validation_log,total_records,integer,DATA,,
public,shq_validation_log,validation_run_id,text,PK,PK,
public,sn_meeting,completed_at,timestamp with time zone,DATA,,
public,sn_meeting,created_at,timestamp with time zone,AUDIT,,
public,sn_meeting,hub_id,text,DATA,,
public,sn_meeting,id,uuid,PK,PK,
public,sn_meeting,meeting_number,integer,DATA,,
public,sn_meeting,meeting_type,text,DATA,,
public,sn_meeting,notes,text,DATA,,
public,sn_meeting,prospect_id,uuid,FK,,public.sn_prospect(id)
public,sn_meeting,sales_process_id,uuid,FK,,public.sn_sales_process(id)
public,sn_meeting,scheduled_at,timestamp with time zone,DATA,,
public,sn_meeting,started_at,timestamp with time zone,DATA,,
public,sn_meeting,status,text,OPERATIONAL,,
public,sn_meeting,updated_at,timestamp with time zone,AUDIT,,
public,sn_meeting_outcome,action_items,jsonb,DATA,,
public,sn_meeting_outcome,collected_data,jsonb,DATA,,
public,sn_meeting_outcome,created_at,timestamp with time zone,AUDIT,,
public,sn_meeting_outcome,hub_id,text,DATA,,
public,sn_meeting_outcome,id,uuid,PK,PK,
public,sn_meeting_outcome,meeting_id,uuid,FK,,public.sn_meeting(id)
public,sn_meeting_outcome,outcome_type,text,DATA,,
public,sn_meeting_outcome,summary,text,DATA,,
public,sn_meeting_outcome,updated_at,timestamp with time zone,AUDIT,,
public,sn_prospect,created_at,timestamp with time zone,AUDIT,,
public,sn_prospect,email,text,DATA,,
public,sn_prospect,hub_id,text,DATA,,
public,sn_prospect,id,uuid,PK,PK,
public,sn_prospect,name,text,DATA,,
public,sn_prospect,phone,text,DATA,,
public,sn_prospect,raw_intake_data,jsonb,DATA,,
public,sn_prospect,source,text,DATA,,
public,sn_prospect,status,text,OPERATIONAL,,
public,sn_prospect,updated_at,timestamp with time zone,AUDIT,,
public,sn_sales_process,completed_at,timestamp with time zone,DATA,,
public,sn_sales_process,created_at,timestamp with time zone,AUDIT,,
public,sn_sales_process,current_meeting,integer,DATA,,
public,sn_sales_process,final_outcome,text,DATA,,
public,sn_sales_process,hub_id,text,DATA,,
public,sn_sales_process,id,uuid,PK,PK,
public,sn_sales_process,overall_status,text,OPERATIONAL,,
public,sn_sales_process,prospect_id,uuid,FK,,public.sn_prospect(id)
public,sn_sales_process,started_at,timestamp with time zone,DATA,,
public,sn_sales_process,updated_at,timestamp with time zone,AUDIT,,
ref,county_fips,county_code,character,DATA,,
ref,county_fips,county_fips,character,PK,PK,
ref,county_fips,county_name,text,DATA,,
ref,county_fips,created_at,timestamp without time zone,AUDIT,,
ref,county_fips,source,text,DATA,,
ref,county_fips,source_year,integer,DATA,,
ref,county_fips,state_fips,character,DATA,,
ref,county_fips,state_name,text,DATA,,
ref,zip_county_map,county_fips,character,PK,PK,ref.county_fips(county_fips)
ref,zip_county_map,created_at,timestamp without time zone,AUDIT,,
ref,zip_county_map,is_primary,boolean,OPERATIONAL,,
ref,zip_county_map,source,text,DATA,,
ref,zip_county_map,zip,character,PK,PK,
shq,audit_log,created_at,timestamp without time zone,AUDIT,,
shq,audit_log,details,jsonb,DATA,,
shq,audit_log,event_source,character varying,DATA,,
shq,audit_log,event_type,character varying,DATA,,
shq,audit_log,id,integer,PK,PK,
shq,error_master,agent_id,character varying,DATA,,
shq,error_master,air_event_id,character varying,DATA,,
shq,error_master,archived_at,timestamp with time zone,AUDIT,,
shq,error_master,company_unique_id,character varying,CTB_PATH,,
shq,error_master,context,jsonb,DATA,,
shq,error_master,created_at,timestamp with time zone,AUDIT,,
shq,error_master,disposition,USER-DEFINED,DATA,,
shq,error_master,error_id,uuid,PK,PK,
shq,error_master,error_type,character varying,DISCRIMINATOR,,
shq,error_master,message,text,DATA,,
shq,error_master,outreach_context_id,character varying,DATA,,
shq,error_master,process_id,character varying,DATA,,
shq,error_master,resolution_type,character varying,DISCRIMINATOR,,
shq,error_master,resolved_at,timestamp with time zone,DATA,,
shq,error_master,severity,character varying,DATA,,
shq,error_master,ttl_tier,USER-DEFINED,DATA,,
shq,error_master_archive,agent_id,text,DATA,,
shq,error_master_archive,air_event_id,text,DATA,,
shq,error_master_archive,archive_reason,text,DISCRIMINATOR,,
shq,error_master_archive,archived_at,timestamp with time zone,AUDIT,,
shq,error_master_archive,archived_by,text,DATA,,
shq,error_master_archive,company_unique_id,text,CTB_PATH,,
shq,error_master_archive,context,jsonb,DATA,,
shq,error_master_archive,created_at,timestamp with time zone,AUDIT,,
shq,error_master_archive,disposition,USER-DEFINED,DATA,,
shq,error_master_archive,error_id,uuid,PK,PK,
shq,error_master_archive,error_type,text,DISCRIMINATOR,,
shq,error_master_archive,final_disposition,USER-DEFINED,DATA,,
shq,error_master_archive,id,integer,DATA,,
shq,error_master_archive,message,text,DATA,,
shq,error_master_archive,outreach_context_id,text,DATA,,
shq,error_master_archive,process_id,text,DATA,,
shq,error_master_archive,resolution_type,text,DISCRIMINATOR,,
shq,error_master_archive,resolved_at,timestamp with time zone,DATA,,
shq,error_master_archive,retention_expires_at,timestamp with time zone,DATA,,
shq,error_master_archive,severity,text,DATA,,
shq,error_master_archive,ttl_tier,USER-DEFINED,DATA,,
shq,v_dol_enrichment_queue,company_unique_id,character varying,CTB_PATH,,
shq,v_dol_enrichment_queue,context,jsonb,DATA,,
shq,v_dol_enrichment_queue,created_at,timestamp with time zone,AUDIT,,
shq,v_dol_enrichment_queue,error_id,uuid,DATA,,
shq,v_dol_enrichment_queue,error_type,character varying,DISCRIMINATOR,,
shq,v_dol_enrichment_queue,hours_pending,numeric,DATA,,
shq,v_dol_enrichment_queue,message,text,DATA,,
shq,v_dol_enrichment_queue,outreach_context_id,character varying,DATA,,
shq,v_error_summary_24h,agent_id,character varying,DATA,,
shq,v_error_summary_24h,earliest,timestamp with time zone,DATA,,
shq,v_error_summary_24h,error_count,bigint,DATA,,
shq,v_error_summary_24h,error_type,character varying,DISCRIMINATOR,,
shq,v_error_summary_24h,latest,timestamp with time zone,DATA,,
shq,v_error_summary_24h,process_id,character varying,DATA,,
shq,v_error_summary_24h,unresolved_count,bigint,DATA,,
shq,vw_blocking_errors_by_outreach,blocking_tables,ARRAY,DATA,,
shq,vw_blocking_errors_by_outreach,outreach_id,uuid,CTB_PATH,,
shq,vw_blocking_errors_by_outreach,total_blocking_errors,numeric,DATA,,
shq,vw_error_governance_summary,disposition,USER-DEFINED,DATA,,
shq,vw_error_governance_summary,error_count,bigint,DATA,,
shq,vw_error_governance_summary,error_table,text,DATA,,
shq,vw_error_governance_summary,escalation_level,integer,DATA,,
shq,vw_error_governance_summary,newest_error,timestamp with time zone,DATA,,
shq,vw_error_governance_summary,oldest_error,timestamp with time zone,DATA,,
shq,vw_error_governance_summary,ttl_expired_count,bigint,DATA,,
shq,vw_error_governance_summary,ttl_tier,USER-DEFINED,DATA,,
shq,vw_error_resolution_rate,resolution_rate_pct,numeric,DATA,,
shq,vw_error_resolution_rate,resolved_errors,bigint,DATA,,
shq,vw_error_resolution_rate,source_table,character varying,DATA,,
shq,vw_error_resolution_rate,total_errors,bigint,DATA,,
shq,vw_error_resolution_rate,unresolved_errors,bigint,DATA,,
shq,vw_promotion_readiness,bit_done,boolean,DATA,,
shq,vw_promotion_readiness,blog_done,boolean,DATA,,
shq,vw_promotion_readiness,can_promote_to_outreach,boolean,DATA,,
shq,vw_promotion_readiness,company_target_done,boolean,DATA,,
shq,vw_promotion_readiness,dol_done,boolean,DATA,,
shq,vw_promotion_readiness,has_ct_blocking_errors,boolean,OPERATIONAL,,
shq,vw_promotion_readiness,has_dol_blocking_errors,boolean,OPERATIONAL,,
shq,vw_promotion_readiness,has_people_blocking_errors,boolean,OPERATIONAL,,
shq,vw_promotion_readiness,outreach_id,uuid,CTB_PATH,,
shq,vw_promotion_readiness,people_done,boolean,DATA,,
shq,vw_promotion_readiness,readiness_tier,text,DATA,,
shq,vw_promotion_readiness_summary,count,bigint,DATA,,
shq,vw_promotion_readiness_summary,percentage,numeric,DATA,,
shq,vw_promotion_readiness_summary,readiness_tier,text,DATA,,
shq,vw_unresolved_errors_by_source,agent_id,character varying,DATA,,
shq,vw_unresolved_errors_by_source,error_count,bigint,DATA,,
shq,vw_unresolved_errors_by_source,newest_error,timestamp with time zone,DATA,,
shq,vw_unresolved_errors_by_source,oldest_error,timestamp with time zone,DATA,,
shq,vw_unresolved_errors_by_source,source_table,character varying,DATA,,
talent_flow,movement_history,bit_event_created,boolean,DATA,,
talent_flow,movement_history,correlation_id,uuid,DATA,,
talent_flow,movement_history,created_at,timestamp with time zone,AUDIT,,
talent_flow,movement_history,detected_at,timestamp with time zone,DATA,,
talent_flow,movement_history,detection_source,character varying,DATA,,
talent_flow,movement_history,from_outreach_id,uuid,FK,,outreach.outreach(outreach_id)
talent_flow,movement_history,history_id,uuid,PK,PK,
talent_flow,movement_history,movement_type,character varying,DISCRIMINATOR,,
talent_flow,movement_history,person_identifier,text,DATA,,
talent_flow,movement_history,process_id,uuid,DATA,,
talent_flow,movement_history,processed_at,timestamp with time zone,DATA,,
talent_flow,movement_history,signal_emitted,character varying,DATA,,
talent_flow,movement_history,to_outreach_id,uuid,FK,,outreach.outreach(outreach_id)
talent_flow,movements,confidence_score,integer,DATA,,
talent_flow,movements,contact_id,uuid,DATA,,
talent_flow,movements,created_at,timestamp with time zone,AUDIT,,
talent_flow,movements,detected_at,timestamp with time zone,DATA,,
talent_flow,movements,detected_source,character varying,DATA,,
talent_flow,movements,movement_id,uuid,PK,PK,
talent_flow,movements,movement_type,character varying,DISCRIMINATOR,,
talent_flow,movements,new_company_id,text,DATA,,
talent_flow,movements,new_title,text,DATA,,
